Data_Type,기준일자,날짜,YYYYMM,CW,제품명,Item_Code,Power_Class,WH_Name,Tariff,WestEast,PO,Intake_Shipments_FCST,Intake_Shipments_ACTUAL,Soft_Allocation,Hard_Allocation,CPO_shipped
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,5364-LS-900157S PT1,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,6435-JH987857S_PT1,0.0,0,460.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,6692-NT909888S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,9106-BJ929874S_PT2,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,9185-BPM904288S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,PO4194_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA CARSON 2760,0.0,W,RE-QCELLS-400-Q3-3322_PT5,0.0,0,908.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0120-WL904242S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0224-JV909644S_PT6,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0224-JV909932S_PT3,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0236-LUMIO920207S_PT4,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0237-KI907084S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0311-TC912922S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,0821-KA-900698S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,1521-BL967480S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,1987-SS904067S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,4090-RT906297S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,4984-NVR947248S_PT6,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,5364-LS-900157S PT1,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,6435-JH987857S_PT1,0.0,0,460.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,6692-NT909888S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,9106-BJ929874S_PT2,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,9185-BPM904288S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,PO4194_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA FULLERTON 2091,0.0,W,RE-QCELLS-400-Q3-3322_PT5,0.0,0,908.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0120-WL904242S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0224-JV909644S_PT6,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0224-JV909932S_PT3,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0236-LUMIO920207S_PT4,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0237-KI907084S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0311-TC912922S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,0821-KA-900698S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,1521-BL967480S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,1987-SS904067S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,4090-RT906297S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,4984-NVR947248S_PT6,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,5364-LS-900157S PT1,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,6435-JH987857S_PT1,0.0,0,460.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,6692-NT909888S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,9106-BJ929874S_PT2,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,9185-BPM904288S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,PO4194_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA GARDENA 14439,0.0,W,RE-QCELLS-400-Q3-3322_PT5,0.0,0,908.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0120-WL904242S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0224-JV909644S_PT6,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0224-JV909932S_PT3,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0236-LUMIO920207S_PT4,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0237-KI907084S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0311-TC912922S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,0821-KA-900698S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,1521-BL967480S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,1987-SS904067S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,4090-RT906297S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,4984-NVR947248S_PT6,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,5364-LS-900157S PT1,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,6435-JH987857S_PT1,0.0,0,460.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,6692-NT909888S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,9106-BJ929874S_PT2,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,9185-BPM904288S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,PO4194_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA ONTARIO 2825,0.0,W,RE-QCELLS-400-Q3-3322_PT5,0.0,0,908.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0120-WL904242S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0224-JV909644S_PT6,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0224-JV909932S_PT3,0.0,0,307.2,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0236-LUMIO920207S_PT4,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0237-KI907084S_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0311-TC912922S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,0821-KA-900698S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,1521-BL967480S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,1987-SS904067S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,4090-RT906297S_PT2,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,4984-NVR947248S_PT6,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,5364-LS-900157S PT1,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,6435-JH987857S_PT1,0.0,0,460.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,6692-NT909888S_PT1,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,9106-BJ929874S_PT2,0.0,0,166.4,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,9185-BPM904288S,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,PO4194_PT5,0.0,0,153.6,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,CA TORRANCE 1545,0.0,W,RE-QCELLS-400-Q3-3322_PT5,0.0,0,908.8,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA ATLANTA 4071,0.0,E,0756-SJ905304S,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA ATLANTA 4071,0.0,E,5971-CC908661S_PT3,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA ATLANTA 4370,0.0,E,0756-SJ905304S,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA ATLANTA 4370,0.0,E,5971-CC908661S_PT3,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA DALTON EXTERNAL 3551,0.0,E,0756-SJ905304S,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA DALTON EXTERNAL 3551,0.0,E,5971-CC908661S_PT3,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA DALTON FACTORY 300,0.0,E,0756-SJ905304S,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156F+,400.0,GA DALTON FACTORY 300,0.0,E,5971-CC908661S_PT3,0.0,0,192.0,0.0,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,2022-700179_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,2022-700179_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,2022-700180_PT1,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,2022-700180_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,2022-700180_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO2783_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO-34025_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO-34961,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO4196_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO7001_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO7001_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA CARSON 2760,0.1475,W,PO7001_PT5,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,2022-700179_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,2022-700179_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,2022-700180_PT1,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,2022-700180_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,2022-700180_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO2783_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO-34025_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO-34961,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO4196_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO7001_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO7001_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA FULLERTON 2091,0.1475,W,PO7001_PT5,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,2022-700179_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,2022-700179_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,2022-700180_PT1,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,2022-700180_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,2022-700180_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO2783_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO-34025_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO-34961,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO4196_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO7001_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO7001_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA GARDENA 14439,0.1475,W,PO7001_PT5,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,2022-700179_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,2022-700179_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,2022-700180_PT1,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,2022-700180_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,2022-700180_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO2783_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO-34025_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO-34961,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO4196_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO7001_PT3,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO7001_PT4,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA ONTARIO 2825,0.1475,W,PO7001_PT5,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA TORRANCE 1545,0.1475,W,2022-700179_PT2,0.0,0,0.0,153.6,0.0
OSR,2022-07-20,2022-08-12,202208,CW33,Q.PEAK DUO BLK ML G10+,30390156H,400.0,CA TORRANCE 1545,0.1475,W,2022-700179_PT3,0.0,0,0.0,153.6,0.0
